threshold,tp,fp,tn,fn,cost
0.5647577750522601,46,213,1330,19,168400
0.5654917823720083,46,212,1331,19,168100
0.566001686616915,46,211,1332,19,167800
0.5666407699128625,45,211,1332,20,173300
0.5698304012069755,45,210,1333,20,173000
0.5703074083024012,45,209,1334,20,172700
0.5706403129547586,45,208,1335,20,172400
0.5716462855224685,45,207,1336,20,172100
0.5721961516090286,45,206,1337,20,171800
0.5741423926943028,45,205,1338,20,171500
0.5766122810158028,45,204,1339,20,171200
0.5771488099939658,44,204,1339,21,176700
0.5853298246534689,44,203,1340,21,176400
0.5899607356747413,44,202,1341,21,176100
0.5903470366094961,44,201,1342,21,175800
0.5936419820869174,44,200,1343,21,175500
0.5945718102786797,43,200,1343,22,181000
0.6010343615672916,43,199,1344,22,180700
0.6015483609319401,43,198,1345,22,180400
0.6025997270711742,43,197,1346,22,180100
0.6049011091172772,43,196,1347,22,179800
0.6055727516534779,43,195,1348,22,179500
0.6075350753362397,43,194,1349,22,179200
0.6095569657765274,43,193,1350,22,178900
0.6113217509032202,43,192,1351,22,178600
0.6152308982021237,43,191,1352,22,178300
0.6195003076905334,43,190,1353,22,178000
0.6205773004487785,43,189,1354,22,177700
0.6218743901285946,43,188,1355,22,177400
0.6223719144803713,43,187,1356,22,177100
0.6224842674194068,43,186,1357,22,176800
0.6307348214450703,42,186,1357,23,182300
0.6315409044369324,42,185,1358,23,182000
0.6317454519467378,42,184,1359,23,181700
0.637030145129137,42,183,1360,23,181400
0.6382327991275499,42,182,1361,23,181100
0.6386553884409006,42,181,1362,23,180800
0.6411646828153983,42,180,1363,23,180500
0.6412866168451875,42,179,1364,23,180200
0.6453338051023639,42,178,1365,23,179900
0.6477928544271554,42,177,1366,23,179600
0.6483998662378073,42,176,1367,23,179300
0.6497725732297165,42,175,1368,23,179000
0.651569478223805,42,174,1369,23,178700
0.6516022589269299,42,173,1370,23,178400
0.6526658963680886,42,172,1371,23,178100
0.6540753556380605,41,172,1371,24,183600
0.6600981438986839,41,171,1372,24,183300
0.6610950581980218,41,170,1373,24,183000
0.6613283471406352,41,169,1374,24,182700
0.6626530013782036,41,168,1375,24,182400
0.6671373740762389,41,167,1376,24,182100
0.6681250113059378,41,166,1377,24,181800
0.6705896809384071,41,165,1378,24,181500
0.6710513208738801,41,164,1379,24,181200
0.6722529471127083,40,164,1379,25,186700
0.6735682742121323,40,163,1380,25,186400
0.6740191789135015,40,162,1381,25,186100
0.67537008061612,40,161,1382,25,185800
0.6755049534199538,40,160,1383,25,185500
0.6797342232465217,40,159,1384,25,185200
0.6801986273572237,40,158,1385,25,184900
0.6815298973111406,40,157,1386,25,184600
0.6823320073168163,40,156,1387,25,184300
0.6842832821239769,40,155,1388,25,184000
0.6843502789522058,40,154,1389,25,183700
0.6853044396591406,40,153,1390,25,183400
0.6860177634712918,40,152,1391,25,183100
0.6865770876872868,40,151,1392,25,182800
0.6873057580988906,40,150,1393,25,182500
0.6904894832995223,40,149,1394,25,182200
0.6927123385249295,40,148,1395,25,181900
0.6949157661150178,40,147,1396,25,181600
0.6953290974273512,40,146,1397,25,181300
0.7073165662500241,40,145,1398,25,181000
0.7109628597996314,40,144,1399,25,180700
0.7112048993223002,39,144,1399,26,186200
0.711932562179561,39,143,1400,26,185900
0.7120779877101141,39,142,1401,26,185600
0.7146119670748096,39,141,1402,26,185300
0.7217763639938163,39,140,1403,26,185000
0.734860157731018,39,139,1404,26,184700
0.735145437204123,39,138,1405,26,184400
0.7359359911038984,39,137,1406,26,184100
0.7373054604812921,39,136,1407,26,183800
0.7394080927098579,38,136,1407,27,189300
0.7432881479442471,37,136,1407,28,194800
0.7474737675105609,37,135,1408,28,194500
0.7517510675636351,37,134,1409,28,194200
0.7539096821572883,37,133,1410,28,193900
0.7574859637042263,37,132,1411,28,193600
0.7617184023679012,37,131,1412,28,193300
0.7678120391037908,36,131,1412,29,198800
0.7683987959158911,36,130,1413,29,198500
0.772593526267135,36,129,1414,29,198200
0.7777741900677928,36,128,1415,29,197900
0.7797847737047477,35,128,1415,30,203400
0.7832193512241309,35,127,1416,30,203100
0.7843036734420585,35,126,1417,30,202800
0.7849322094895573,35,125,1418,30,202500
0.785181451845199,35,124,1419,30,202200
0.7878812913380004,35,123,1420,30,201900
0.7887314904843639,35,122,1421,30,201600
0.790366896253334,35,121,1422,30,201300
0.7911540865337623,34,121,1422,31,206800
0.7936752705668062,34,120,1423,31,206500
0.7946974648290255,34,119,1424,31,206200
0.7971574367047259,34,118,1425,31,205900
0.7979048420231281,34,117,1426,31,205600
0.7983173452855076,34,116,1427,31,205300
0.7989075496566945,34,115,1428,31,205000
0.8047558939280237,34,114,1429,31,204700
0.8069335793301448,34,113,1430,31,204400
0.807197361800995,34,112,1431,31,204100
0.8094699478808063,34,111,1432,31,203800
0.8130358772512853,34,110,1433,31,203500
0.8133975232544349,34,109,1434,31,203200
0.8142139900524062,34,108,1435,31,202900
0.8169182695965275,34,107,1436,31,202600
0.8184761757356668,34,106,1437,31,202300
0.8233123392408788,34,105,1438,31,202000
0.8234581861189759,33,105,1438,32,207500
0.8263847257440592,33,104,1439,32,207200
0.828357364202195,33,103,1440,32,206900
0.8306706066090168,33,102,1441,32,206600
0.8312303310098956,33,101,1442,32,206300
0.8328195291380591,33,100,1443,32,206000
0.8328258076365838,33,99,1444,32,205700
0.8373561435984402,33,98,1445,32,205400
0.8376143021189031,32,98,1445,33,210900
0.8381199376687364,31,98,1445,34,216400
0.8390743941300755,31,97,1446,34,216100
0.8404449545077676,30,97,1446,35,221600
0.8468664869936418,30,96,1447,35,221300
0.8480587324455932,30,95,1448,35,221000
0.8490913616847835,30,94,1449,35,220700
0.8493843986307278,30,93,1450,35,220400
0.8513663611949495,29,93,1450,36,225900
0.8539685792848037,29,92,1451,36,225600
0.8544684456006089,29,91,1452,36,225300
0.8585781223426844,29,90,1453,36,225000
0.8589423862305271,29,89,1454,36,224700
0.8597013482520985,28,89,1454,37,230200
0.8603080071444424,28,88,1455,37,229900
0.8641341299573102,28,87,1456,37,229600
0.8645912657976392,28,86,1457,37,229300
0.8646042783750989,28,85,1458,37,229000
0.8657573512859488,28,84,1459,37,228700
0.8660927678567022,28,83,1460,37,228400
0.8665023154916449,28,82,1461,37,228100
0.8684404141582104,28,81,1462,37,227800
0.8684576260993379,28,80,1463,37,227500
0.8685439227399492,28,79,1464,37,227200
0.8690055482722865,28,78,1465,37,226900
0.869677401562367,28,77,1466,37,226600
0.8729020362889478,28,76,1467,37,226300
0.8729885344146985,28,75,1468,37,226000
0.8735937078473713,28,74,1469,37,225700
0.8751972294972407,28,73,1470,37,225400
0.8805983523108022,28,72,1471,37,225100
0.8853723506240581,28,71,1472,37,224800
0.8889083264007573,28,70,1473,37,224500
0.8899528412359832,28,69,1474,37,224200
0.894861588915845,28,68,1475,37,223900
0.8950087180571487,28,67,1476,37,223600
0.8950186316851187,28,66,1477,37,223300
0.8965166794533217,28,65,1478,37,223000
0.8984300864460728,28,64,1479,37,222700
0.9001111926991366,28,63,1480,37,222400
0.9013521821856484,27,63,1480,38,227900
0.9021678252312951,27,62,1481,38,227600
0.9021866758012815,27,61,1482,38,227300
0.9032024922479457,27,60,1483,38,227000
0.9043552383345279,27,59,1484,38,226700
0.9058640243081109,27,58,1485,38,226400
0.9068188886178975,27,57,1486,38,226100
0.9074840376792398,26,57,1486,39,231600
0.9088224939026691,26,56,1487,39,231300
0.9108686507338569,26,55,1488,39,231000
0.9122456379447832,26,54,1489,39,230700
0.9130885412473199,26,53,1490,39,230400
0.9147593304272931,26,52,1491,39,230100
0.9150599553328342,26,51,1492,39,229800
0.9156289258990621,26,50,1493,39,229500
0.9175548145164929,26,49,1494,39,229200
0.9184787196140107,26,48,1495,39,228900
0.9184949786527531,26,47,1496,39,228600
0.9196514473069938,26,46,1497,39,228300
0.9201326589111484,26,45,1498,39,228000
0.9209568687717083,25,45,1498,40,233500
0.9226069335881185,25,44,1499,40,233200
0.9233030976446011,25,43,1500,40,232900
0.9243486587228803,25,42,1501,40,232600
0.9245653117475559,25,41,1502,40,232300
0.9277714933978165,25,40,1503,40,232000
0.9291260116280078,25,39,1504,40,231700
0.9298772716644651,25,38,1505,40,231400
0.9300135796970382,25,37,1506,40,231100
0.9337513598143525,25,36,1507,40,230800
0.9348541699591526,25,35,1508,40,230500
0.9355084906272488,25,34,1509,40,230200
0.9361113079931439,25,33,1510,40,229900
0.9367499375464453,25,32,1511,40,229600
0.9377725236387312,24,32,1511,41,235100
0.9381612184545237,24,31,1512,41,234800
0.9390330272374661,23,31,1512,42,240300
0.939069588112265,23,30,1513,42,240000
0.9407732683631828,23,29,1514,42,239700
0.9417823506540177,22,29,1514,43,245200
0.9419462284966682,22,28,1515,43,244900
0.942469543094922,22,27,1516,43,244600
0.9443877728938564,22,26,1517,43,244300
0.9468291517035973,21,26,1517,44,249800
0.9471080173072586,20,26,1517,45,255300
0.9472185183431282,19,26,1517,46,260800
0.9476907473818106,19,25,1518,46,260500
0.9485503474248846,19,24,1519,46,260200
0.9486025086200549,19,23,1520,46,259900
0.9500096146607699,19,22,1521,46,259600
0.9502659845734094,19,21,1522,46,259300
0.9504429070754687,19,20,1523,46,259000
0.9504688183044294,18,20,1523,47,264500
0.9521371547909154,18,19,1524,47,264200
0.9529234640914208,18,18,1525,47,263900
0.9553249820739933,18,17,1526,47,263600
0.9568480313488726,17,17,1526,48,269100
0.9568862071857881,17,16,1527,48,268800
0.960108372416302,17,15,1528,48,268500
0.961051444792813,16,15,1528,49,274000
0.961970003141637,16,14,1529,49,273700
0.9637504767166574,16,13,1530,49,273400
0.9646081361570337,15,13,1530,50,278900
0.9677985995479471,15,12,1531,50,278600
0.9719301057516417,15,11,1532,50,278300
0.9719946825119329,15,10,1533,50,278000
0.9770010732090801,14,10,1533,51,283500
0.9790069774356535,14,9,1534,51,283200
0.9800951207707153,13,9,1534,52,288700
0.9816143847335446,12,9,1534,53,294200
0.9816690214060357,11,9,1534,54,299700
0.9834379510697451,10,9,1534,55,305200
0.9835187317673162,9,9,1534,56,310700
0.9855259891803225,8,9,1534,57,316200
0.9863572728589455,7,9,1534,58,321700
0.9889569290923264,6,9,1534,59,327200
0.9899033451650876,5,9,1534,60,332700
0.9909756530693405,4,9,1534,61,338200
0.994104861737465,4,8,1535,61,337900
0.9946698214985393,4,7,1536,61,337600
0.9954120498366636,4,6,1537,61,337300
0.9959456065487621,4,5,1538,61,337000
0.9972560024937274,3,5,1538,62,342500
0.9986796428997201,2,5,1538,63,348000
0.999184791254267,1,5,1538,64,353500
0.9999999945526137,0,5,1538,65,359000
0.9999999999762581,0,4,1539,65,358700
1.0,0,3,1540,65,358400
